source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
all-yakimanka,27809245.42351007,60.39072799766179,3,10,10,,55.72580089416537,37.60801273109844,,,7.900292137387528,евроремонт,панельные,1961,3.0,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,460488.66018947127,1.0,65.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
studio,64284631.318094455,300.0,0,5,8,,55.74925009836694,37.59475690537813,,,29.97563420482562,без стен,кирпичные,2002,4.2,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,214282.1043936482,0.625,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
1k,18033975.131008256,32.67262709775255,1,6,30,,55.72134717836392,37.67889196897835,,,6.40272971111343,без отделки,монолитные,2002,2.68,не угловая,грузовой,,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,551959.751416768,0.2,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
3k,38581295.01027035,55.864782727882826,3,9,9,,55.741117412787254,37.63632015150334,,,9.162397256747152,требует ремонта / частичный ремонт,кирпичные,1933,2.68,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,690619.2618379939,1.0,93.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-khamovniki,51924424.772699855,43.06558192095676,2,1,14,,55.720867878063444,37.58277668364807,,,7.5118775666855555,unknown,кирпичные,1971,2.64,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,1205705.86664782,0.07142857142857142,55.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-yuzhnoportovyi,19377052.126405742,28.201444957822417,0,27,31,,55.72131543502753,37.67830569815029,,,5.724120998585763,без отделки,монолитные,2002,2.68,не угловая,грузовой,,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,687094.3015645376,0.8709677419354839,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-danilovskii,79286860.29271553,94.97591208721857,4,28,31,,55.72641886840005,37.64522400346767,,,10.914095743156091,черновая отделка,монолитные,2024,3.3,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,834810.201347733,0.9032258064516129,2.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-zamoskvorechie,27643232.37614951,45.68415711460383,1,2,7,,55.731572541707884,37.64159132870181,,,8.89903463089549,евроремонт,кирпичные,2023,2.64,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,,,,,,,,,,605094.5036985878,0.2857142857142857,3.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,20962850.70612515,40.378975875397735,2,3,8,,55.70195460559403,37.661845905488654,,,9.285700061360213,косметический ремонт,кирпичные,1951,2.68,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,,,,,,,,,,519152.6097841793,0.375,75.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,27132868.80921621,58.315923146435544,3,25,32,,55.72078683868391,37.67681328234003,,,21.05065779794183,черновая отделка,монолитные,1957,3.0,не угловая,грузовой,,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,465273.75963994587,0.78125,69.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-danilovskii,26464936.268048145,33.64993523245744,0,1,14,,55.71334577249543,37.625308704539144,,,4.603379025041477,ремонт по дизайн-проекту,монолитно-кирпичный,2002,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,786478.0744814356,0.07142857142857142,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-yakimanka,48472597.52306179,64.33663551615123,2,11,20,,55.72401987828923,37.61005513993215,,,9.960673275743288,unknown,монолитные,2006,3.01,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,753421.3925577925,0.55,20.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
2k,21139957.603348162,42.68261073454918,2,9,9,,55.709153313910086,37.641544474423185,,,6.195670523161657,косметический ремонт,блочные,1962,2.64,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,495282.6745960165,1.0,64.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-danilovskii,73126019.13972849,92.92741204565563,4,28,31,,55.72619735748193,37.64529393225517,,,4.593425718368368,черновая отделка,монолитные,2024,3.38,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,786915.4809110725,0.9032258064516129,2.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,30020612.952831507,77.2681053062249,3,5,5,,55.709620238856424,37.640403064567074,,,10.047847547743785,косметический ремонт,кирпичные,1974,2.64,не угловая,"пассажирский, грузовой",,детская площадка,unknown,нет,synthetic,,,,,,,,,,388525.2891067458,1.0,52.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-zamoskvorechie,52535450.661752254,80.951031095617,3,6,8,,55.73377382811138,37.637668077231616,,,9.238785776252112,требует ремонта / частичный ремонт,кирпичные,1932,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,648978.1532207899,0.75,94.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,29625673.60752847,65.4880556049468,3,25,29,,55.720753702445435,37.67705693446176,,,21.47799683198656,черновая отделка,монолитные,1957,2.8,не угловая,грузовой,,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,452382.8556804888,0.8620689655172413,69.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,19615220.30953768,40.946214471054645,2,3,5,,55.70382763990156,37.59289185227352,,,6.017794402620511,косметический ремонт,кирпичные,1962,2.5,не угловая,unknown,,двор,наземный паркинг,есть,synthetic,,,,,,,,,,479048.44349906646,0.6,64.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,31553834.489094704,74.77367566960463,2,21,25,,55.72711871071052,37.642046653154196,,,17.060285761304772,черновая отделка,монолитно-кирпичный,2025,3.3,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,421991.21825331484,0.84,1.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,44301345.3480139,65.69006564887803,2,6,14,,55.727781488218255,37.67865597190996,,,26.075751769219888,черновая отделка,монолитные,2020,2.68,не угловая,unknown,,парковка,подземный паркинг,нет,synthetic,,,,,,,,,,674399.4683276825,0.42857142857142855,6.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
3k,48960182.88609263,96.95792285254814,3,10,20,,55.72514577265794,37.677107700133455,,,9.71167925219309,unknown,монолитно-каркасные,2026,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,504963.19893888815,0.5,0.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-danilovskii,74432963.44532403,94.48561253871569,4,28,32,,55.726192200519286,37.64489492527606,,,9.087556087531093,черновая отделка,монолитные,2025,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,787770.3434988577,0.875,1.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
2k,32554906.690229747,59.18536621431831,2,11,20,,55.69912826264032,37.62694374354446,,,13.906824047037576,unknown,монолитно-кирпичный,1948,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,550049.9324840532,0.55,78.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,10988066.27441721,22.38060620286236,0,20,20,,55.713776428219596,37.642716691166726,,,5.701690087805631,без отделки,монолитные,2025,3.0,не угловая,"пассажирский, грузовой",,двор,подземный паркинг,нет,synthetic,,,,,,,,,,490963.74668403284,1.0,1.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,41519576.4926997,82.10462936329073,2,2,20,,55.71803890810479,37.63920923175872,,,17.063961393959904,черновая отделка,монолитные,2020,2.68,не угловая,unknown,,unknown,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,505691.05316810857,0.1,6.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,34321052.40865265,80.04211873396402,3,3,4,,55.72018811805528,37.61627854445728,,,10.091032423199362,косметический ремонт,кирпичные,2000,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,428787.40532500803,0.75,26.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,73256854.17871207,126.73629831940698,4,1,28,,55.720125001163694,37.65637620863739,,,10.52759398151516,черновая отделка,монолитные,2002,2.68,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,578025.8311954684,0.03571428571428571,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,39398154.04100456,62.20522840679362,2,17,40,,55.698099053877506,37.64084098085746,,,15.850194918451288,без отделки,монолитные,1959,2.66,не угловая,unknown,,двор,"гостевой паркинг, подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,633357.5979073452,0.425,67.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
1k,40006837.44635602,44.02953009742349,1,10,19,,55.73176911557639,37.65963102136431,,,10.381524574346658,unknown,монолитные,1980,2.64,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,908636.4846009822,0.5263157894736842,46.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,18510956.76274282,44.5788974385912,2,4,5,,55.72457456586875,37.67029943464459,,,5.489132066866995,косметический ремонт,монолитные,1962,3.67,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,415240.3452382875,0.8,64.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
1k,17785404.990577586,36.6534905161476,1,5,31,,55.72104021117412,37.67759153687317,,,3.0,без отделки,монолитные,2018,2.68,не угловая,грузовой,,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,485230.86724147794,0.16129032258064516,8.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,20318409.86610302,36.67938434794224,1,12,30,,55.720969382395424,37.67756412710438,,,12.158329459811405,без отделки,монолитные,2002,2.64,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,553946.3169109301,0.4,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-danilovskii,32488019.54962786,40.654290190967146,1,19,21,,55.70616141714882,37.6334840159809,,,15.274970483755466,ремонт по дизайн-проекту,монолитные,1925,4.2,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,799128.9331832012,0.9047619047619048,101.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,18122916.350075178,31.677323785072115,0,17,20,,55.70579868135119,37.63113865191506,,,4.325940231410759,без отделки,монолитные,2002,2.68,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,572110.083321356,0.85,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-danilovskii,23191088.364720773,31.82430548523422,0,1,14,,55.713695492002586,37.624913120654945,,,4.942345009760244,ремонт по дизайн-проекту,монолитно-кирпичный,2001,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,728722.5286182893,0.07142857142857142,25.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all,25710959.721380424,53.06637920143304,2,4,8,,55.709835830154496,37.610547618037536,,,8.422727035742621,требует ремонта / частичный ремонт,арболитовые,2002,2.63,не угловая,пассажирский,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,484505.63442033576,0.5,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
studio,57570765.04712408,300.0,0,8,8,,55.749007718345844,37.59376856788203,,,29.85927581776045,без стен,кирпичные,2002,3.67,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,191902.55015708026,1.0,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
2k,38847577.53980351,56.30535923856284,2,2,9,,55.7327544079051,37.64918422958945,,,9.64828993800459,косметический ремонт,блочные,1959,2.64,не угловая,unknown,,двор,unknown,нет,synthetic,,,,,,,,,,689944.5819217381,0.2222222222222222,67.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-zamoskvorechie,45681889.219934635,56.30260359092848,2,7,9,,55.744234450099995,37.636918116723216,,,8.279997822893662,unknown,кирпичные,1959,4.2,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, парковка во дворе",нет,synthetic,,,,,,,,,,811363.7080061239,0.7777777777777778,67.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-yakimanka,98153599.97646257,81.40758263817314,1,5,6,,55.732163174833836,37.61804155955939,,,44.01831698098669,unknown,монолитно-кирпичный,2002,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,1205705.86664782,0.8333333333333334,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
3k,50350293.67781371,87.30956244210715,3,20,34,,55.72005436723616,37.645588984655426,,,21.216033660397315,черновая отделка,монолитные,1957,3.0,не угловая,unknown,,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,576687.0462923207,0.5882352941176471,69.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
