source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
all,8341941.235666051,31.658312043133176,0,1,6,"Hotapart, улица Перерва, район Марьино, Москва, Центральный федеральный округ, 109651, Россия",55.65139583155546,37.72328549736412,Перерва,14,6.0275379538940825,евроремонт,панельные,1990,2.64,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,geo,1.14,geo_recomputed,13.08,5.26,0.25,0.1,0.52,0.06,263499.2422937929,0.1666666666666666,36.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
1k,17249287.512929607,35.243183880060904,1,5,20,"Курьяновская набережная, район Марьино, Москва, Центральный федеральный округ, 115211, Россия",55.64545717884394,37.70225171387546,Курьяново,6,9.066897300808408,евроремонт,монолитные,1991,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,geo,0.48,geo_recomputed,13.05,5.71,0.69,0.65,0.75,0.48,489436.12959692103,0.25,35.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
all,12999209.416104175,34.28778040893774,1,9,9,"Школа №585, 8 к2, Ясеневая улица, район Орехово-Борисово Южное, Москва, Центральный федеральный округ, 115191, Россия",55.59861183179331,37.719876918250186,Домодедовская,16,8.478618042909593,косметический ремонт,панельные,1959,2.68,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,geo,1.29,geo_recomputed,18.29,0.96,0.05,0.17,0.68,0.15,379120.7614219231,1.0,67.0,0,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
2k,20665865.861976385,43.87989451907953,2,10,32,"Донецкая улица, район Марьино, Москва, Центральный федеральный округ, 115211, Россия",55.64623596382944,37.704176654607735,Курьяново,5,8.742401763596966,unknown,монолитные,2003,2.64,не угловая,"пассажирский, грузовой, пассажирский и грузовой",,двор,"наземный паркинг, подземный паркинг, гостевой паркинг",есть,synthetic,geo,0.42,geo_recomputed,13.02,5.69,0.76,0.54,0.64,0.43,470964.34684888786,0.3125,23.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
3k,25128380.32912658,78.20539864972103,3,22,22,"Новороссийская улица, район Люблино, Москва, Центральный федеральный округ, 109451, Россия",55.67039410931443,37.760362770611934,Люблино,8,10.646832010346287,обычное состояние,панельные,1998,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,geo,0.69,geo_recomputed,12.84,4.7,0.11,0.18,0.08,0.21,321312.60453866655,1.0,28.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
2k,18367371.242663067,40.713459760267035,2,3,5,"Каширское шоссе, район Москворечье-Сабурово, Москва, Центральный федеральный округ, 115409, Россия",55.64095559162434,37.68161690253154,Москворечье,6,8.98715764601719,косметический ремонт,кирпичные,1977,2.68,не угловая,"пассажирский, грузовой",,двор,гостевой паркинг,нет,synthetic,geo,0.51,geo_recomputed,13.04,6.18,0.4,0.33,0.27,0.05,451137.5685293171,0.6,49.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
all,29430266.53947824,73.22293099019898,2,3,16,"Совхозная улица, Краснодонская улица, район Люблино, Москва, Центральный федеральный округ, 109338, Россия",55.670668571125546,37.748590480920235,Люблино,13,13.872507059813906,ремонт по дизайн-проекту,монолитные,1976,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, подземный паркинг",есть,synthetic,geo,1.05,geo_recomputed,12.31,5.41,0.19,0.08,0.6,0.07,401926.9119863221,0.1875,50.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
2k,4879466.428178824,65.75746435270176,2,8,11,"8, 5-й квартал Капотня, район Капотня, Москва, Центральный федеральный округ, 109649, Россия",55.630304841813626,37.79453872501872,Алма-Атинская,22,10.619755181277164,косметический ремонт,панельные,2003,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,geo,1.85,geo_recomputed,17.59,0.44,0.15,0.12,0.95,0.17,74203.99305555556,0.7272727272727273,23.0,0,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
all-zyablikovo,17760010.341111477,48.71082293626505,2,10,11,"15 к1, улица Мусы Джалиля, район Зябликово, Москва, Центральный федеральный округ, 115573, Россия",55.62537551997464,37.743444476912344,Шипиловская,5,7.03766930054246,евроремонт,железобетонные панели,1996,2.64,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.41,geo_recomputed,16.22,2.3,0.1,0.14,0.94,0.12,364600.9094190278,0.9090909090909092,30.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
all,12970217.122816578,77.36109908428615,3,4,17,"55, Новочеркасский бульвар, район Марьино, Москва, Центральный федеральный округ, 109369, Россия",55.648640608378905,37.74128318907216,Марьино,2,7.02298409599675,требует ремонта / частичный ремонт,монолитные,1968,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,geo,0.17,geo_recomputed,13.95,4.25,0.41,0.09,0.15,0.13,167658.1289090182,0.2352941176470588,58.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
all-brateevo,20508849.36699317,60.58569815389484,2,10,17,"Ключевая улица, район Братеево, Москва, Центральный федеральный округ, 115612, Россия",55.63243526649176,37.76390358255974,Алма-Атинская,2,9.276020947167304,евроремонт,панельные,2001,2.64,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,geo,0.16,geo_recomputed,16.24,1.96,0.35,0.21,1.01,0.33,338509.74721622036,0.5882352941176471,25.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
1k,8219443.713191324,24.9395755655559,1,2,10,"улица Верхние Поля, район Люблино, Москва, Центральный федеральный округ, 109451, Россия",55.667557198118025,37.75455511054418,Братиславская,13,5.079937861468735,косметический ремонт,панельные,1976,2.7,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,geo,1.05,geo_recomputed,12.82,5.05,0.24,0.16,0.18,0.36,329574.32220872334,0.2,50.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
3k,20972763.22898072,54.34631339524439,3,5,9,"Д/C №1969, Шипиловская улица, район Орехово-Борисово Северное, Москва, Центральный федеральный округ, 115569, Россия",55.61531044058976,37.70257291727584,Орехово,7,8.974027543677252,евроремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,geo,0.55,geo_recomputed,16.17,3.1,0.31,0.05,0.37,0.25,385909.58463828306,0.5555555555555556,24.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
2k,17846768.37804891,42.827103863509265,2,9,25,"Глобал стоун, 14 к1, улица Верхние Поля, район Марьино, Москва, Центральный федеральный округ, 123182, Россия",55.66161978434066,37.7474534820585,Братиславская,4,9.992104052047628,евроремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,geo,0.32,geo_recomputed,13.03,4.96,0.2,0.18,0.28,0.19,416716.6763114984,0.36,24.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
3k,25909410.365643773,80.25027549527951,3,3,13,"Кантемировская улица, район Москворечье-Сабурово, Москва, Центральный федеральный округ, 115304, Россия",55.63773852196389,37.67750402300765,Москворечье,10,7.936139131756045,евроремонт,монолитные,1974,2.68,не угловая,"грузовой, пассажирский",,парковка,наземный паркинг,нет,synthetic,geo,0.86,geo_recomputed,13.31,6.05,0.38,0.11,0.26,0.02,322857.5877869456,0.2307692307692307,52.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
3k,24956364.17977391,79.06520866006558,3,12,16,"40 к1, улица Верхние Поля, район Марьино, Москва, Центральный федеральный округ, 109559, Россия",55.666152718011695,37.775780650969615,Люблино,18,9.981683262405854,косметический ремонт,другое,2002,2.64,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,geo,1.46,geo_recomputed,13.87,3.84,0.12,0.21,0.42,0.2,315642.80424619844,0.75,24.0,0,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
2k,19737919.13312751,42.06778472540897,2,10,32,"Строймаркет, Донецкая улица, район Марьино, Москва, Центральный федеральный округ, 115211, Россия",55.646104557073365,37.7045356234575,Курьяново,5,8.628375683253035,unknown,монолитные,1977,2.64,не угловая,"пассажирский, грузовой, пассажирский и грузовой",,двор,"наземный паркинг, подземный паркинг, гостевой паркинг",есть,synthetic,geo,0.44,geo_recomputed,13.05,5.66,0.75,0.52,0.62,0.4,469193.2142841312,0.3125,49.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
all-kapotnya,18766287.74346283,71.56429717741622,3,1,8,"Мячковский бульвар, 6-й мкр. Марьинского Парка, район Марьино, Москва, Центральный федеральный округ, 109341, Россия",55.64982710699833,37.76359884231899,Марьино,15,9.04808976959939,косметический ремонт,панельные,2002,2.7,не угловая,пассажирский,,двор,наземный паркинг,есть,synthetic,geo,1.24,geo_recomputed,14.68,3.33,0.11,0.14,0.13,0.25,262229.74980022537,0.125,24.0,1,17,1,geo_cluster_bootstrap_mixup_tail_v3,17
